  0.00000000E+00  0.31524034E-04  0.83630740E-16
  0.10000000E-01  0.14367597E-04  0.71555467E-04
  0.20000000E-01 -0.14774911E-03  0.51158311E-03
  0.30000000E-01 -0.31679674E-03 -0.37391122E-03
  0.40000000E-01  0.29356490E-03 -0.27117448E-03
  0.50000000E-01 -0.11325755E-04  0.54729641E-03
  0.60000000E-01 -0.16289241E-04  0.82468010E-04
  0.70000000E-01 -0.50898354E-04 -0.17944963E-03
  0.80000000E-01 -0.35729265E-04 -0.38525182E-04
  0.90000000E-01 -0.27592944E-04 -0.15562291E-04
  0.10000000E+00 -0.28319060E-04  0.11016736E-04
  0.11000000E+00 -0.33871840E-04  0.19051967E-04
  0.12000000E+00 -0.37271648E-04 -0.20770661E-04
  0.13000000E+00 -0.30272509E-04 -0.39606856E-05
  0.14000000E+00 -0.29125736E-04  0.59622954E-06
  0.15000000E+00 -0.28769429E-04  0.22772631E-05
  0.16000000E+00 -0.28571325E-04  0.39236418E-05
  0.17000000E+00 -0.28675737E-04  0.50190169E-05
  0.18000000E+00 -0.28886471E-04  0.54609709E-05
  0.19000000E+00 -0.29222576E-04  0.56809514E-05
  0.20000000E+00 -0.29721022E-04  0.57029951E-05
  0.21000000E+00 -0.30354896E-04  0.53967351E-05
  0.22000000E+00 -0.31043851E-04  0.46721680E-05
  0.23000000E+00 -0.31717023E-04  0.34962385E-05
  0.24000000E+00 -0.32302458E-04  0.18901360E-05
  0.25000000E+00 -0.32742380E-04 -0.84841892E-07
  0.26000000E+00 -0.33028855E-04 -0.23727780E-05
  0.27000000E+00 -0.33171010E-04 -0.49806308E-05
  0.28000000E+00 -0.33180056E-04 -0.80058106E-05
  0.29000000E+00 -0.33046147E-04 -0.11580060E-04
  0.30000000E+00 -0.32643405E-04 -0.15690775E-04
  0.31000000E+00 -0.31703244E-04 -0.19947457E-04
  0.32000000E+00 -0.29950334E-04 -0.23523614E-04
  0.33000000E+00 -0.27432062E-04 -0.25491648E-04
  0.34000000E+00 -0.24717477E-04 -0.25393957E-04
  0.35000000E+00 -0.22412627E-04 -0.23482163E-04
  0.36000000E+00 -0.20719298E-04 -0.20367577E-04
  0.37000000E+00 -0.19628205E-04 -0.16629206E-04
  0.38000000E+00 -0.19121996E-04 -0.12799613E-04
  0.39000000E+00 -0.18958782E-04 -0.93674510E-05
  0.40000000E+00 -0.18980307E-04 -0.66009354E-05
  0.41000000E+00 -0.19182752E-04 -0.45097995E-05
  0.42000000E+00 -0.19480857E-04 -0.30030131E-05
  0.43000000E+00 -0.19873869E-04 -0.20043935E-05
  0.44000000E+00 -0.20320289E-04 -0.14621391E-05
  0.45000000E+00 -0.20665898E-04 -0.13533919E-05
  0.46000000E+00 -0.20902767E-04 -0.17407215E-05
  0.47000000E+00 -0.21026604E-04 -0.28136167E-05
  0.48000000E+00 -0.20885733E-04 -0.47636428E-05
  0.49000000E+00 -0.20477941E-04 -0.73969478E-05
  0.50000000E+00 -0.19771954E-04 -0.96949623E-05
  0.51000000E+00 -0.18530869E-04 -0.99706667E-05
  0.52000000E+00 -0.17105469E-04 -0.70784302E-05
