  0.00000000E+00  0.14678534E-03  0.37002636E-14
  0.10000000E-01  0.14678349E-03  0.74967996E-06
  0.20000000E-01  0.14677645E-03  0.15051925E-05
  0.30000000E-01  0.14675997E-03  0.22714774E-05
  0.40000000E-01  0.14672739E-03  0.30518467E-05
  0.50000000E-01  0.14667027E-03  0.38475689E-05
  0.60000000E-01  0.14657919E-03  0.46578664E-05
  0.70000000E-01  0.14644448E-03  0.54802809E-05
  0.80000000E-01  0.14625708E-03  0.63112390E-05
  0.90000000E-01  0.14600911E-03  0.71466271E-05
  0.10000000E+00  0.14569441E-03  0.79822443E-05
  0.11000000E+00  0.14530879E-03  0.88140913E-05
  0.12000000E+00  0.14485017E-03  0.96385115E-05
  0.13000000E+00  0.14431845E-03  0.10452229E-04
  0.14000000E+00  0.14371530E-03  0.11252325E-04
  0.15000000E+00  0.14304388E-03  0.12036193E-04
  0.16000000E+00  0.14230848E-03  0.12801486E-04
  0.17000000E+00  0.14151418E-03  0.13546073E-04
  0.18000000E+00  0.14066654E-03  0.14268008E-04
  0.19000000E+00  0.13977132E-03  0.14965516E-04
  0.20000000E+00  0.13883434E-03  0.15636988E-04
  0.21000000E+00  0.13786126E-03  0.16280985E-04
  0.22000000E+00  0.13685756E-03  0.16896252E-04
  0.23000000E+00  0.13582846E-03  0.17481735E-04
  0.24000000E+00  0.13477892E-03  0.18036599E-04
  0.25000000E+00  0.13371361E-03  0.18560258E-04
  0.26000000E+00  0.13263692E-03  0.19052392E-04
  0.27000000E+00  0.13155300E-03  0.19512982E-04
  0.28000000E+00  0.13046571E-03  0.19942332E-04
  0.29000000E+00  0.12937864E-03  0.20341095E-04
  0.30000000E+00  0.12829513E-03  0.20710288E-04
  0.31000000E+00  0.12721821E-03  0.21051294E-04
  0.32000000E+00  0.12615059E-03  0.21365853E-04
  0.33000000E+00  0.12509470E-03  0.21656025E-04
  0.34000000E+00  0.12405263E-03  0.21924134E-04
  0.35000000E+00  0.12302613E-03  0.22172685E-04
  0.36000000E+00  0.12201662E-03  0.22404270E-04
  0.37000000E+00  0.12102522E-03  0.22621448E-04
  0.38000000E+00  0.12005268E-03  0.22826634E-04
  0.39000000E+00  0.11909949E-03  0.23021989E-04
  0.40000000E+00  0.11816583E-03  0.23209333E-04
  0.41000000E+00  0.11725165E-03  0.23390079E-04
  0.42000000E+00  0.11635667E-03  0.23565211E-04
  0.43000000E+00  0.11548042E-03  0.23735284E-04
  0.44000000E+00  0.11462226E-03  0.23900468E-04
  0.45000000E+00  0.11378149E-03  0.24060605E-04
  0.46000000E+00  0.11295727E-03  0.24215295E-04
  0.47000000E+00  0.11214879E-03  0.24363982E-04
  0.48000000E+00  0.11135518E-03  0.24506040E-04
  0.49000000E+00  0.11057564E-03  0.24640856E-04
  0.50000000E+00  0.10980942E-03  0.24767895E-04
  0.51000000E+00  0.10905584E-03  0.24886760E-04
  0.52000000E+00  0.10831435E-03  0.24997221E-04
  0.53000000E+00  0.10758451E-03  0.25099246E-04
  0.54000000E+00  0.10686599E-03  0.25193007E-04
  0.55000000E+00  0.10615861E-03  0.25278874E-04
  0.56000000E+00  0.10546233E-03  0.25357408E-04
  0.57000000E+00  0.10477723E-03  0.25429330E-04
  0.58000000E+00  0.10410351E-03  0.25495498E-04
  0.59000000E+00  0.10344147E-03  0.25556865E-04
  0.60000000E+00  0.10279151E-03  0.25614447E-04
  0.61000000E+00  0.10215411E-03  0.25669275E-04
  0.62000000E+00  0.10152979E-03  0.25722358E-04
  0.63000000E+00  0.10091913E-03  0.25774647E-04
  0.64000000E+00  0.10032269E-03  0.25827002E-04
  0.65000000E+00  0.99741058E-04  0.25880167E-04
  0.66000000E+00  0.99174787E-04  0.25934759E-04
  0.67000000E+00  0.98624388E-04  0.25991251E-04
  0.68000000E+00  0.98090315E-04  0.26049987E-04
  0.69000000E+00  0.97572947E-04  0.26111178E-04
  0.70000000E+00  0.97072577E-04  0.26174929E-04
  0.71000000E+00  0.96589400E-04  0.26241250E-04
  0.72000000E+00  0.96123499E-04  0.26310083E-04
  0.73000000E+00  0.95674843E-04  0.26381321E-04
  0.74000000E+00  0.95243272E-04  0.26454828E-04
  0.75000000E+00  0.94828501E-04  0.26530455E-04
  0.76000000E+00  0.94430108E-04  0.26608060E-04
  0.77000000E+00  0.94047540E-04  0.26687509E-04
  0.78000000E+00  0.93680115E-04  0.26768689E-04
  0.79000000E+00  0.93327023E-04  0.26851511E-04
  0.80000000E+00  0.92987340E-04  0.26935901E-04
  0.81000000E+00  0.92660042E-04  0.27021807E-04
  0.82000000E+00  0.92344027E-04  0.27109181E-04
  0.83000000E+00  0.92038143E-04  0.27197976E-04
  0.84000000E+00  0.91741223E-04  0.27288128E-04
  0.85000000E+00  0.91452132E-04  0.27379542E-04
  0.86000000E+00  0.91169817E-04  0.27472072E-04
  0.87000000E+00  0.90893371E-04  0.27565502E-04
  0.88000000E+00  0.90622099E-04  0.27659529E-04
  0.89000000E+00  0.90355591E-04  0.27753742E-04
  0.90000000E+00  0.90093803E-04  0.27847609E-04
  0.91000000E+00  0.89837147E-04  0.27940473E-04
  0.92000000E+00  0.89586609E-04  0.28031543E-04
  0.93000000E+00  0.89343950E-04  0.28119914E-04
  0.94000000E+00  0.89112089E-04  0.28204595E-04
  0.95000000E+00  0.88895833E-04  0.28284563E-04
  0.96000000E+00  0.88703089E-04  0.28358873E-04
  0.97000000E+00  0.88546484E-04  0.28426835E-04
  0.98000000E+00  0.88444757E-04  0.28488339E-04
  0.99000000E+00  0.88422441E-04  0.28544409E-04
  0.10000000E+01  0.88505838E-04  0.28598145E-04
  0.10100000E+01  0.88713965E-04  0.28656247E-04
  0.10200000E+01  0.89045857E-04  0.28731159E-04
  0.10300000E+01  0.89469483E-04  0.28843044E-04
  0.10400000E+01  0.89920014E-04  0.29018323E-04
  0.10500000E+01  0.90312962E-04  0.29278134E-04
  0.10600000E+01  0.90570276E-04  0.29614760E-04
  0.10700000E+01  0.90648673E-04  0.29978455E-04
  0.10800000E+01  0.90555951E-04  0.30305902E-04
  0.10900000E+01  0.90346490E-04  0.30565216E-04
  0.11000000E+01  0.90098581E-04  0.30764168E-04
  0.11100000E+01  0.89885920E-04  0.30928442E-04
  0.11200000E+01  0.89767182E-04  0.31086971E-04
  0.11300000E+01  0.90055533E-04  0.31288975E-04
  0.11400000E+01  0.92054141E-04  0.31736560E-04
  0.11500000E+01  0.91679396E-04  0.33185422E-04
  0.11600000E+01  0.86414400E-04  0.32819073E-04
  0.11700000E+01  0.88424653E-04  0.31202719E-04
  0.11800000E+01  0.90417327E-04  0.31537618E-04
  0.11900000E+01  0.90672632E-04  0.31954014E-04
  0.12000000E+01  0.90843683E-04  0.32287486E-04
  0.12100000E+01  0.91009082E-04  0.32571737E-04
  0.12200000E+01  0.91157302E-04  0.32829625E-04
  0.12300000E+01  0.91287034E-04  0.33072238E-04
  0.12400000E+01  0.91398789E-04  0.33304821E-04
  0.12500000E+01  0.91494699E-04  0.33529930E-04
  0.12600000E+01  0.91578235E-04  0.33749159E-04
  0.12700000E+01  0.91653674E-04  0.33964070E-04
  0.12800000E+01  0.91725390E-04  0.34176475E-04
  0.12900000E+01  0.91796949E-04  0.34388254E-04
  0.13000000E+01  0.91869997E-04  0.34601022E-04
  0.13100000E+01  0.91943311E-04  0.34815805E-04
  0.13200000E+01  0.92013243E-04  0.35032687E-04
  0.13300000E+01  0.92077196E-04  0.35250262E-04
  0.13400000E+01  0.92139450E-04  0.35464869E-04
  0.13500000E+01  0.92213998E-04  0.35671064E-04
  0.13600000E+01  0.92318200E-04  0.35867446E-04
  0.13700000E+01  0.92459476E-04  0.36064291E-04
  0.13800000E+01  0.92627488E-04  0.36274676E-04
  0.13900000E+01  0.92801029E-04  0.36500055E-04
  0.14000000E+01  0.92963122E-04  0.36736685E-04
  0.14100000E+01  0.93057077E-04  0.37037800E-04
  0.14200000E+01  0.93245781E-04  0.37140596E-04
  0.14300000E+01  0.93378576E-04  0.37380326E-04
  0.14400000E+01  0.93512058E-04  0.37608683E-04
  0.14500000E+01  0.93647578E-04  0.37834291E-04
  0.14600000E+01  0.93785331E-04  0.38058944E-04
  0.14700000E+01  0.93925330E-04  0.38283398E-04
  0.14800000E+01  0.94067651E-04  0.38508109E-04
  0.14900000E+01  0.94212413E-04  0.38733413E-04
  0.15000000E+01  0.94359729E-04  0.38959580E-04
  0.15100000E+01  0.94509687E-04  0.39186840E-04
  0.15200000E+01  0.94662342E-04  0.39415394E-04
  0.15300000E+01  0.94817709E-04  0.39645424E-04
  0.15400000E+01  0.94975758E-04  0.39877093E-04
  0.15500000E+01  0.95136408E-04  0.40110547E-04
  0.15600000E+01  0.95299520E-04  0.40345916E-04
  0.15700000E+01  0.95464897E-04  0.40583309E-04
  0.15800000E+01  0.95632288E-04  0.40822813E-04
  0.15900000E+01  0.95801409E-04  0.41064484E-04
  0.16000000E+01  0.95971972E-04  0.41308352E-04
  0.16100000E+01  0.96143746E-04  0.41554421E-04
  0.16200000E+01  0.96316633E-04  0.41802677E-04
  0.16300000E+01  0.96490771E-04  0.42053100E-04
  0.16400000E+01  0.96666648E-04  0.42305672E-04
  0.16500000E+01  0.96845227E-04  0.42560380E-04
  0.16600000E+01  0.97028053E-04  0.42817224E-04
  0.16700000E+01  0.97217328E-04  0.43076208E-04
  0.16800000E+01  0.97415932E-04  0.43337344E-04
  0.16900000E+01  0.97627360E-04  0.43600652E-04
  0.17000000E+01  0.97855580E-04  0.43866185E-04
  0.17100000E+01  0.98104790E-04  0.44134061E-04
  0.17200000E+01  0.98379097E-04  0.44404523E-04
  0.17300000E+01  0.98682141E-04  0.44678027E-04
  0.17400000E+01  0.99016697E-04  0.44955349E-04
  0.17500000E+01  0.99384327E-04  0.45237721E-04
  0.17600000E+01  0.99785183E-04  0.45526975E-04
  0.17700000E+01  0.10021810E-03  0.45825656E-04
  0.17800000E+01  0.10068106E-03  0.46137048E-04
  0.17900000E+01  0.10117185E-03  0.46465048E-04
  0.18000000E+01  0.10168823E-03  0.46813870E-04
  0.18100000E+01  0.10222642E-03  0.47187737E-04
  0.18200000E+01  0.10277714E-03  0.47590740E-04
  0.18300000E+01  0.10332170E-03  0.48026613E-04
  0.18400000E+01  0.10385548E-03  0.48498010E-04
  0.18500000E+01  0.10442687E-03  0.49035858E-04
  0.18600000E+01  0.10473436E-03  0.49631106E-04
  0.18700000E+01  0.10498765E-03  0.50155477E-04
  0.18800000E+01  0.10526563E-03  0.50673434E-04
  0.18900000E+01  0.10552483E-03  0.51190963E-04
  0.19000000E+01  0.10577581E-03  0.51710098E-04
  0.19100000E+01  0.10604185E-03  0.52236191E-04
  0.19200000E+01  0.10629522E-03  0.52787253E-04
  0.19300000E+01  0.10654588E-03  0.53336060E-04
  0.19400000E+01  0.10681514E-03  0.53899074E-04
  0.19500000E+01  0.10708871E-03  0.54477255E-04
  0.19600000E+01  0.10739180E-03  0.55072410E-04
  0.19700000E+01  0.10773100E-03  0.55704022E-04
  0.19800000E+01  0.10796405E-03  0.56392478E-04
  0.19900000E+01  0.10806635E-03  0.57067242E-04
  0.20000000E+01  0.10815222E-03  0.57730113E-04
  0.20100000E+01  0.10823924E-03  0.58398818E-04
  0.20200000E+01  0.10829449E-03  0.59073907E-04
  0.20300000E+01  0.10833830E-03  0.59756567E-04
  0.20400000E+01  0.10839678E-03  0.60448463E-04
  0.20500000E+01  0.10849913E-03  0.61151445E-04
  0.20600000E+01  0.10867995E-03  0.61867931E-04
  0.20700000E+01  0.10897840E-03  0.62601535E-04
  0.20800000E+01  0.10943461E-03  0.63357918E-04
  0.20900000E+01  0.11008395E-03  0.64145929E-04
  0.21000000E+01  0.11094965E-03  0.64979123E-04
  0.21100000E+01  0.11203439E-03  0.65877592E-04
  0.21200000E+01  0.11331163E-03  0.66869898E-04
  0.21300000E+01  0.11471819E-03  0.67994545E-04
  0.21400000E+01  0.11614983E-03  0.69300185E-04
  0.21500000E+01  0.11746148E-03  0.70843585E-04
  0.21600000E+01  0.11847359E-03  0.72684591E-04
  0.21700000E+01  0.11898533E-03  0.74877615E-04
  0.21800000E+01  0.11879537E-03  0.77459481E-04
  0.21900000E+01  0.11773340E-03  0.80433794E-04
  0.22000000E+01  0.11571503E-03  0.83753983E-04
  0.22100000E+01  0.11284328E-03  0.87312272E-04
  0.22200000E+01  0.10954146E-03  0.90948033E-04
  0.22300000E+01  0.10651597E-03  0.94487682E-04
  0.22400000E+01  0.10408763E-03  0.97809086E-04
  0.22500000E+01  0.10075567E-03  0.10088376E-03
  0.22600000E+01  0.92458018E-04  0.10368436E-03
  0.22700000E+01  0.75256404E-04  0.10572108E-03
  0.22800000E+01  0.51150438E-04  0.10499622E-03
  0.22900000E+01  0.30412497E-04  0.98041576E-04
  0.23000000E+01  0.24480778E-04  0.86022868E-04
  0.23100000E+01  0.35299572E-04  0.77885604E-04
  0.23200000E+01  0.52895131E-04  0.77052434E-04
  0.23300000E+01  0.63649183E-04  0.79952849E-04
  0.23400000E+01  0.62717608E-04  0.82708519E-04
  0.23500000E+01  0.55692675E-04  0.84268956E-04
  0.23600000E+01  0.48759400E-04  0.85166794E-04
  0.23700000E+01  0.43928517E-04  0.85691091E-04
  0.23800000E+01  0.40984044E-04  0.85980949E-04
  0.23900000E+01  0.39070960E-04  0.86116423E-04
  0.24000000E+01  0.37509619E-04  0.86147281E-04
  0.24100000E+01  0.35964432E-04  0.86104464E-04
  0.24200000E+01  0.34314393E-04  0.86007058E-04
  0.24300000E+01  0.32530685E-04  0.85867201E-04
  0.24400000E+01  0.30619657E-04  0.85693059E-04
  0.24500000E+01  0.28602205E-04  0.85490465E-04
  0.24600000E+01  0.26505470E-04  0.85263815E-04
  0.24700000E+01  0.24358122E-04  0.85016551E-04
  0.24800000E+01  0.22187308E-04  0.84751442E-04
  0.24900000E+01  0.20016862E-04  0.84470744E-04
  0.25000000E+01  0.17866482E-04  0.84176301E-04
  0.25100000E+01  0.15751590E-04  0.83869610E-04
  0.25200000E+01  0.13683616E-04  0.83551864E-04
  0.25300000E+01  0.11670496E-04  0.83223987E-04
  0.25400000E+01  0.97172597E-05  0.82886672E-04
  0.25500000E+01  0.78266108E-05  0.82540426E-04
  0.25600000E+01  0.59994411E-05  0.82185612E-04
  0.25700000E+01  0.42352710E-05  0.81822478E-04
  0.25800000E+01  0.25326043E-05  0.81451179E-04
  0.25900000E+01  0.88921033E-06  0.81071798E-04
  0.26000000E+01 -0.69765756E-06  0.80684364E-04
  0.26100000E+01 -0.22310893E-05  0.80288858E-04
  0.26200000E+01 -0.37143842E-05  0.79885236E-04
  0.26300000E+01 -0.51509421E-05  0.79473431E-04
  0.26400000E+01 -0.65441753E-05  0.79053364E-04
  0.26500000E+01 -0.78974352E-05  0.78624948E-04
  0.26600000E+01 -0.92139493E-05  0.78188098E-04
  0.26700000E+01 -0.10496768E-04  0.77742724E-04
  0.26800000E+01 -0.11748717E-04  0.77288742E-04
  0.26900000E+01 -0.12972354E-04  0.76826070E-04
  0.27000000E+01 -0.14169930E-04  0.76354628E-04
  0.27100000E+01 -0.15343350E-04  0.75874340E-04
