  0.00000000E+00 -0.27632649E-03  0.15061834E-12
  0.10000000E-01 -0.19431433E-03 -0.40538206E-04
  0.20000000E-01  0.84833372E-04 -0.46777294E-04
  0.30000000E-01  0.53131692E-03  0.10019482E-03
  0.40000000E-01 -0.34365894E-03  0.24991523E-03
  0.50000000E-01  0.23473912E-03  0.15675263E-03
  0.60000000E-01  0.41559127E-03 -0.18026093E-02
  0.70000000E-01 -0.17300580E-02  0.38061773E-03
  0.80000000E-01 -0.17225676E-03  0.12871909E-03
  0.90000000E-01 -0.17592403E-03  0.63609836E-04
  0.10000000E+00 -0.77673744E-04  0.32566078E-04
  0.11000000E+00 -0.26744145E-04  0.93804820E-05
  0.12000000E+00  0.29355545E-04 -0.62702639E-05
  0.13000000E+00  0.58199646E-04 -0.69784923E-05
  0.14000000E+00  0.59022622E-04 -0.75391314E-05
  0.15000000E+00  0.54878846E-04 -0.83612340E-05
  0.16000000E+00  0.50016181E-04 -0.89410910E-05
  0.17000000E+00  0.45380773E-04 -0.92134244E-05
  0.18000000E+00  0.41308840E-04 -0.92394563E-05
  0.19000000E+00  0.37773364E-04 -0.90819252E-05
  0.20000000E+00  0.34731039E-04 -0.87856591E-05
  0.21000000E+00  0.32166073E-04 -0.83833610E-05
  0.22000000E+00  0.30034947E-04 -0.79002467E-05
  0.23000000E+00  0.28224253E-04 -0.73590690E-05
  0.24000000E+00  0.26543485E-04 -0.67838381E-05
  0.25000000E+00  0.24741241E-04 -0.62001460E-05
  0.26000000E+00  0.22545863E-04 -0.56382786E-05
  0.27000000E+00  0.19742659E-04 -0.51416073E-05
  0.28000000E+00  0.16271556E-04 -0.47766524E-05
  0.29000000E+00  0.12274938E-04 -0.46404966E-05
  0.30000000E+00  0.80216812E-05 -0.48543855E-05
  0.31000000E+00  0.37411522E-05 -0.55104699E-05
  0.32000000E+00 -0.46635416E-06 -0.65865308E-05
  0.33000000E+00 -0.45167153E-05 -0.80287209E-05
  0.34000000E+00 -0.81393424E-05 -0.99883333E-05
  0.35000000E+00 -0.10849870E-04 -0.12528592E-04
  0.36000000E+00 -0.12188884E-04 -0.15257198E-04
  0.37000000E+00 -0.12008828E-04 -0.17762211E-04
  0.38000000E+00 -0.10539619E-04 -0.20002193E-04
  0.39000000E+00 -0.82126720E-05 -0.22037006E-04
  0.40000000E+00 -0.54411419E-05 -0.23755840E-04
  0.41000000E+00 -0.25160028E-05 -0.25071322E-04
  0.42000000E+00  0.38746004E-06 -0.26077956E-04
  0.43000000E+00  0.31711387E-05 -0.26871440E-04
  0.44000000E+00  0.57845597E-05 -0.27409361E-04
  0.45000000E+00  0.82057675E-05 -0.27643547E-04
  0.46000000E+00  0.10430924E-04 -0.27628084E-04
  0.47000000E+00  0.12471004E-04 -0.27414379E-04
  0.48000000E+00  0.14348691E-04 -0.26950656E-04
  0.49000000E+00  0.16093542E-04 -0.26158142E-04
  0.50000000E+00  0.17743961E-04 -0.25019183E-04
  0.51000000E+00  0.19366221E-04 -0.23524871E-04
  0.52000000E+00  0.21100589E-04 -0.21584578E-04
  0.53000000E+00  0.23255030E-04 -0.19050087E-04
  0.54000000E+00  0.26478020E-04 -0.15781527E-04
  0.55000000E+00  0.32024569E-04 -0.11629762E-04
  0.56000000E+00  0.42054249E-04 -0.63517839E-05
  0.57000000E+00  0.59752662E-04  0.41508650E-06
  0.58000000E+00  0.88879821E-04  0.91221296E-05
  0.59000000E+00  0.13225761E-03  0.20307772E-04
  0.60000000E+00  0.18896953E-03  0.34653089E-04
  0.61000000E+00  0.25087899E-03  0.52980116E-04
  0.62000000E+00  0.30032706E-03  0.76067831E-04
  0.63000000E+00  0.31175100E-03  0.10416688E-03
  0.64000000E+00  0.25925568E-03  0.13597329E-03
  0.65000000E+00  0.12918584E-03  0.16665029E-03
  0.66000000E+00 -0.67483100E-04  0.18495677E-03
  0.67000000E+00 -0.29069715E-03  0.17201694E-03
  0.68000000E+00 -0.48051741E-03  0.10864526E-03
  0.69000000E+00 -0.57863140E-03 -0.45717775E-05
  0.70000000E+00 -0.55268671E-03 -0.13302897E-03
  0.71000000E+00 -0.41068194E-03 -0.22950374E-03
  0.72000000E+00 -0.19738583E-03 -0.27200117E-03
  0.73000000E+00  0.25206765E-04 -0.27017245E-03
  0.74000000E+00  0.20264260E-03 -0.24486859E-03
  0.75000000E+00  0.30559249E-03 -0.21236616E-03
  0.76000000E+00  0.33358241E-03 -0.18120706E-03
  0.77000000E+00  0.30660603E-03 -0.15457941E-03
  0.78000000E+00  0.25177936E-03 -0.13298918E-03
  0.79000000E+00  0.19226883E-03 -0.11588846E-03
  0.80000000E+00  0.14206041E-03 -0.10245085E-03
  0.81000000E+00  0.10611156E-03 -0.91890874E-04
  0.82000000E+00  0.83516331E-04 -0.83560242E-04
  0.83000000E+00  0.70819161E-04 -0.76933489E-04
  0.84000000E+00  0.64338525E-04 -0.71628321E-04
  0.85000000E+00  0.61279919E-04 -0.67343973E-04
  0.86000000E+00  0.59815084E-04 -0.63818031E-04
  0.87000000E+00  0.58899247E-04 -0.60910778E-04
  0.88000000E+00  0.58181364E-04 -0.58531514E-04
  0.89000000E+00  0.57558159E-04 -0.56596602E-04
  0.90000000E+00  0.57080675E-04 -0.55038501E-04
  0.91000000E+00  0.56866798E-04 -0.53798868E-04
  0.92000000E+00  0.57048939E-04 -0.52832055E-04
  0.93000000E+00  0.57760788E-04 -0.52106470E-04
  0.94000000E+00  0.59126578E-04 -0.51596699E-04
