  0.60024702E+00  0.10663066E+02  0.99998122E+00
  0.60462838E+00  0.10681160E+02  0.99998105E+00
  0.60900975E+00  0.10699316E+02  0.99998088E+00
  0.61339111E+00  0.10717533E+02  0.99998070E+00
  0.61777248E+00  0.10735812E+02  0.99998053E+00
  0.62215384E+00  0.10754151E+02  0.99998035E+00
  0.62653521E+00  0.10772551E+02  0.99998018E+00
  0.63091657E+00  0.10791012E+02  0.99998000E+00
  0.63529794E+00  0.10809534E+02  0.99997982E+00
  0.63967930E+00  0.10828116E+02  0.99997964E+00
  0.64406067E+00  0.10846759E+02  0.99997946E+00
  0.64844203E+00  0.10865462E+02  0.99997928E+00
  0.65282340E+00  0.10884225E+02  0.99997910E+00
  0.65720477E+00  0.10903049E+02  0.99997891E+00
  0.66158613E+00  0.10921933E+02  0.99997872E+00
  0.66596750E+00  0.10940878E+02  0.99997854E+00
  0.67034886E+00  0.10959882E+02  0.99997835E+00
  0.67473023E+00  0.10978946E+02  0.99997816E+00
  0.67911159E+00  0.10998071E+02  0.99997796E+00
  0.68349296E+00  0.11017255E+02  0.99997777E+00
  0.68787432E+00  0.11036500E+02  0.99997757E+00
  0.69225569E+00  0.11055804E+02  0.99997737E+00
  0.69663705E+00  0.11075168E+02  0.99997716E+00
  0.70101842E+00  0.11094591E+02  0.99997696E+00
  0.70539978E+00  0.11114074E+02  0.99997675E+00
  0.70978115E+00  0.11133617E+02  0.99997654E+00
  0.71416251E+00  0.11153219E+02  0.99997632E+00
  0.71854388E+00  0.11172879E+02  0.99997610E+00
  0.72292524E+00  0.11192599E+02  0.99997588E+00
  0.72730661E+00  0.11212378E+02  0.99997565E+00
  0.73168797E+00  0.11232214E+02  0.99997542E+00
  0.73606934E+00  0.11252110E+02  0.99997519E+00
  0.74045070E+00  0.11272063E+02  0.99997495E+00
  0.74483207E+00  0.11292073E+02  0.99997470E+00
  0.74921343E+00  0.11312141E+02  0.99997445E+00
  0.75359480E+00  0.11332266E+02  0.99997420E+00
  0.75797616E+00  0.11352447E+02  0.99997394E+00
  0.76235753E+00  0.11372684E+02  0.99997368E+00
  0.76673889E+00  0.11392976E+02  0.99997341E+00
  0.77112026E+00  0.11413323E+02  0.99997313E+00
  0.77550162E+00  0.11433724E+02  0.99997285E+00
  0.77988299E+00  0.11454179E+02  0.99997256E+00
  0.78426435E+00  0.11474686E+02  0.99997226E+00
  0.78864572E+00  0.11495245E+02  0.99997196E+00
  0.79302708E+00  0.11515856E+02  0.99997164E+00
  0.79740845E+00  0.11536516E+02  0.99997133E+00
  0.80178981E+00  0.11557225E+02  0.99997100E+00
  0.80617118E+00  0.11577983E+02  0.99997066E+00
  0.81055254E+00  0.11598787E+02  0.99997032E+00
  0.81493391E+00  0.11619637E+02  0.99996997E+00
  0.81931527E+00  0.11640531E+02  0.99996961E+00
  0.82369664E+00  0.11661468E+02  0.99996923E+00
  0.82807800E+00  0.11682447E+02  0.99996885E+00
  0.83245937E+00  0.11703465E+02  0.99996846E+00
  0.83684073E+00  0.11724522E+02  0.99996806E+00
  0.84122210E+00  0.11745615E+02  0.99996765E+00
  0.84560346E+00  0.11766742E+02  0.99996722E+00
  0.84998483E+00  0.11787903E+02  0.99996679E+00
  0.85436619E+00  0.11809094E+02  0.99996634E+00
  0.85874756E+00  0.11830313E+02  0.99996588E+00
  0.86312892E+00  0.11851559E+02  0.99996540E+00
  0.86751029E+00  0.11872829E+02  0.99996491E+00
  0.87189166E+00  0.11894120E+02  0.99996441E+00
  0.87627302E+00  0.11915430E+02  0.99996390E+00
  0.88065439E+00  0.11936756E+02  0.99996337E+00
  0.88503575E+00  0.11958095E+02  0.99996282E+00
  0.88941712E+00  0.11979445E+02  0.99996226E+00
  0.89379848E+00  0.12000801E+02  0.99996168E+00
  0.89817985E+00  0.12022163E+02  0.99996109E+00
  0.90256121E+00  0.12043524E+02  0.99996048E+00
  0.90694258E+00  0.12064884E+02  0.99995985E+00
  0.91132394E+00  0.12086237E+02  0.99995921E+00
  0.91570531E+00  0.12107581E+02  0.99995854E+00
  0.92008667E+00  0.12128910E+02  0.99995786E+00
  0.92446804E+00  0.12150223E+02  0.99995716E+00
  0.92884940E+00  0.12171514E+02  0.99995644E+00
  0.93323077E+00  0.12192779E+02  0.99995570E+00
